Խորենյան	name	a surname originating as a patronymic
Խորխոռունի	name	a member of the Khorkhoruni noble family
Խորհրդային Սոցիալիստական Հանրապետությունների Միություն	name	Union of Soviet Socialist Republics (a former transcontinental country in Europe and Asia (1922–1991), now split into Russia and 14 other countries; abbreviation ԽՍՀՄ (XSHM))
Խորվաթիա	name	Croatia (a country on the Balkan Peninsula in Southeast Europe)
Խուդավերդյան	name	a surname originating as a patronymic
Խուրշուդյան	name	a surname originating as a patronymic
Խչո	name	diminutive of Խաչատուր (Xačʻatur)
Խրիմ	name	alternative form of Ղրիմ (Ġrim)
Խրլոպյան	name	a surname
Խրուշչով	name	Khrushchev
Խօրասանճեան	name	traditional orthography spelling of Խորասանճյան (Xorasančyan)
Ծ	character	capital form of ծ (c)
Ծ	num	50 in the system of Armenian numerals
Ծաղկազարդ	noun	Palm Sunday
Ծաղկոտն	name	Tsaghkotn (a historical district of Ayrarat province, Armenia)
Ծառուկ	name	a male given name
Ծառուկյան	name	a surname originating as a patronymic
Ծատուրյան	name	a surname originating as a patronymic
Ծիր Կաթին	name	Milky Way
Ծղուկ	name	Tsghuk (a historical district of Syunik province, Armenia)
Ծովակ	name	a unisex given name, Tsovak or Dzovag, transferred from the common noun
Ծովակալության կղզիներ	name	Admiralty Islands
Ծովինար	name	a female given name, Tsovinar or Dzovinar | Tsovinar (a village in Gegharkunik, Armenia) | Tsovinar (a river in Gegharkunik, Armenia)
Ծոփք	name	Sophene (a historical province of Armenia)
Կ	character	capital form of կ (k)
Կ	num	60 in the system of Armenian numerals
ԿԸՀ	name	initialism of Կենտրոնական ընտրական հանձնաժողով (Kentronakan əntrakan hanjnažoġov, “Central Electoral Commission”)
Կաբակչյան	name	a surname originating as an occupation
Կաբո Վերդե	name	Cape Verde (an archipelago and country in West Africa)
Կադիս	name	Cadiz (a port city and municipality, the capital of the province of Cadiz, Andalusia, Spain) | Cadiz (a province of Andalusia, Spain)
Կազան	name	Kazan (the capital and largest city of the Republic of Tatarstan, Russia)
Կալաձե	name	Kaladze
Կալինին	name	Tver
Կալինինգրադ	name	Kaliningrad
Կալիցիա	name	Western Armenian form of Գալիցիա (Galicʻia)
Կալիֆոռնիա	name	California (the most populous state of the United States)
Կալլինոս	name	Callinus
Կալկաթա	name	Kolkata (the capital city of West Bengal, India)
Կալուգա	name	Kaluga (a city in Russia)
Կալվին	name	Calvin
Կակոսյան	name	a surname originating as a patronymic
Կահիրե	name	Cairo (the capital city of Egypt) | Cairo (a governorate of Egypt)
Կամա	name	Kama
Կամբոջա	name	Cambodia (a country in Southeast Asia)
Կամերուն	name	Cameroon (a country in Central Africa)
Կամո	name	a male given name, Kamo
Կամչատկա	name	Kamchatka (a long peninsula forming part of Kamchatka Krai in the Far East of Russia, lying between the Pacific Ocean and the Sea of Okhotsk) | Kamchatka (a krai and federal subject of Russia, in the Russian Far East) | Kamchatka (a river in Kamchatka Krai, Russia)
Կամչատկայի	name	dative singular of Կամչատկա (Kamčʻatka)
Կամչատկայի Պետրոպավլովսկ	name	Petropavlovsk-Kamchatsky (a city in Russia)
Կամպալա	name	Kampala (the capital city of Uganda)
Կամպուչիա	name	Kampuchea (former name of Cambodia: a country in Southeast Asia, used from 1975 to 1989)
Կամսար	name	a male given name, Kamsar
Կանադա	name	Canada (a country in North America)
Կանարյան կղզիներ	name	Canary Islands (an archipelago and autonomous community of Spain, off the coast of northwestern Africa, near Morocco)
Կանբեռա	name	Canberra (the capital city of Australia; located in the Australian Capital Territory)
Կանբերա	name	alternative form of Կանբեռա (Kanbeṙa)
Կանն	name	Cannes (a city in France)
Կաննե	name	Cannae
Կաունաս	name	Kaunas (a city in Lithuania)
Կապադովկիա	name	Cappadocia (a historical region and ancient kingdom in central Asia Minor, in present-day Turkey) | Cappadocia (a former province of the Roman Empire, existing from 18 AD until the 7th century)
Կապան	name	Kapan
Կապիտոլիում	name	Capitoline (hill) | Capitol (US Congress building)
Կապուտան	name	Urmia (lake)
Կապուտյան	name	a surname transferred from the nickname
Կառլեն	name	a male given name, Karlen
Կառնատակա	name	Karnataka (a state in southern India)
Կասյան	name	a surname
Կասպարյան	name	a surname, Kasparyan or Kasparian, originating as a patronymic
Կասպից ծով	name	Caspian Sea
Կասպք	name	Caspiane
Կատալոնիա	name	Catalonia (an autonomous community in northeast Spain)
Կատար	name	Qatar (a country in West Asia in the Middle East)
Կատմանդու	name	Kathmandu (the capital city of Nepal)
Կարագանդա	name	Karaganda
Կարակաշյան	name	a surname transferred from the nickname
Կարակաս	name	Caracas (the capital city of Venezuela)
Կարայան	name	a surname transferred from the nickname
Կարայի ծով	name	Kara Sea
Կարապետ	name	a male given name, Karapet or Garabed
Կարապետյան	name	a surname originating as a patronymic
Կարելիա	name	Karelia (a historical region of Northern Europe, located to the north of Saint Petersburg and politically split between Russia and Finland) | Karelia (a republic and federal subject of Russia)
Կարեն	name	a male given name, Karen or Garen
Կարէն	name	traditional orthography spelling of Կարեն (Karen)
Կարթագեն	name	Carthage (an ancient city in North Africa, in modern Tunisia) | Carthage (an ancient civilisation in North Africa, centred on the city of Carthage)
Կարթաձուկ	name	Cancer
Կարիա	name	Caria (a historical region in the southwest corner of Asia Minor, in modern Turkey)
Կարիբյան ծով	name	Caribbean Sea
Կարիճ	name	Scorpius (a constellation of the zodiac containing the red giant Antares, in the shape of a scorpion). | Scorpio (the zodiac sign for the scorpion, covering October 23–November 21).
Կարին	name	Erzurum (a city in Turkey) | a unisex given name, Karin or Garin, transferred from the place name, of modern, chiefly Armenian diasporan usage
Կարմիր բանակ	name	Red Army
Կարմիր գլխարկ	name	Little Red Riding Hood (fairy tale character)
Կարմիր գլխարկը	name	nominative singular definite of Կարմիր գլխարկ (Karmir glxark) | Little Red Riding Hood (fairy tale)
Կարմիր ծով	name	Red Sea
Կարո	name	a diminutive, Karo or Garo, of the male given name Կարապետ (Karapet)
Կարոլինյան կղզիներ	name	Caroline Islands
Կարպատներ	name	Carpathian mountains
Կարպիս	name	a male given name, Karpis, Garpis, or Garbis
Կարս	name	Kars
Կեմերովո	name	Kemerovo (a city in Russia)
Կենտրոնական Ասիա	name	Central Asia (a landlocked geographic area of continental central Asia comprising Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan and Uzbekistan)
Կենտրոնական Եվրոպա	name	Central Europe (a geographic region in the center of Europe, usually including Austria, Switzerland, the Czech Republic, Hungary, Poland, Slovakia, Slovenia, Croatia and Germany)
Կեչրոր	name	Kechror
Կեսարիա	name	Caesarea (name of various cities of Roman Empire, most importantly of Caesarea Mazaca in Cappadocia, modern Kayseri)
Կետիկյան	name	a surname
Կերալա	name	Kerala (a state in southern India)
Կերլա	name	Western Armenian form of Գեռլա (Geṙla)
Կերչ	name	Kerch (a city on the Kerch Peninsula in eastern Crimea, internationally recognized as part of Ukraine but de facto in Russia)
Կեֆալոնիա	name	Cephalonia
Կզըլ	name	Kyzyl (a city in Russia)
Կզըլ Կում	name	Kyzyl Kum
Կզըլ Օրդա	name	Kyzylorda (a city in Kazakhstan)
Կէօզիւքիւչիւքեան	name	traditional orthography spelling of Կյոզյուքյուչյուքյան (Kyozyukʻyučʻyukʻyan)
Կիլիկիա	name	Cilicia (an ancient region in southeastern Asia Minor in modern Turkey, famed for cilice, i.e. haircloth made from the hair of Cilician goats)
Կիկերոն	name	Cicero
Կիշինյով	name	Kishinyov (former name of Քիշնեւ (Kʻišnew) (= Chișinău): the capital city of Moldova)
Կիպրոս	name	Cyprus (an island and country in the Mediterranean Sea, normally considered politically part of Europe but geographically part of West Asia)
Կիտո	name	Quito (the capital city of Ecuador)
Կիրակոս	name	a male given name, Kirakos or Giragos
Կիրակոսյան	name	a surname originating as a patronymic
Կիրով	name	Kirov (a city in Russia)
Կիրովական	name	former name of Վանաձոր (Vanajor) Kirovakan
Կիև	name	Kyiv (the capital city of Ukraine)
Կլարա	name	a female given name, Klara, equivalent to English Clara
Կլենտէյլ	name	Western Armenian form of Գլենդել (Glendel)
Կլեոպատրա	name	Cleopatra
Կլերմոն	name	Clermont (France)
Կյոզյուքյուչյուքյան	name	a surname transferred from the nickname
Կյուլպենկյան	name	Western Armenian form of Գյուլբենկյան (Gyulbenkyan)
Կյուսյու	name	Kyushu
Կյուրեղ	name	a male given name, Kyuregh, equivalent to English Cyril
Կյուրեղյան	name	a surname, Kyureghyan
Կյուրոս	name	Cyrus
Կնյազ	name	a male given name, Knyaz
Կշեռք	name	Libra (a constellation of the zodiac in the shape of a set of scales). | Libra (the zodiac sign for the scales, covering September 23–October 22).
Կոդոմանոս	name	Codomannus
Կոդոր	name	Kodori
Կոդորի կիրճ	name	Kodori Gorge
Կոլայի թերակղզի	name	Kola Peninsula
Կոլխիդա	name	Colchis (a historical region and ancient Georgian kingdom on the coast of the Black Sea in the South Caucasus on the border between Europe and Asia, corresponding to what is now western Georgia (including Abkhazia), as well as parts of Russia and Turkey)
Կոլոմնա	name	Kolomna (a city in Russia)
Կոլումբիա	name	Colombia (a country in South America)
Կոհիմա	name	Kohima (a city in India)
Կողքիս	name	Colchis (a historical region and ancient Georgian kingdom on the coast of the Black Sea in the South Caucasus on the border between Europe and Asia, corresponding to what is now western Georgia (including Abkhazia), as well as parts of Russia and Turkey)
Կոմնենոս	name	Comnenus, Komnenos
Կոյամպուտուր	name	Coimbatore (a city in Tamil Nadu, India)
Կոնակրի	name	Conakry (the capital city of Guinea)
Կոնգո	name	Democratic Republic of the Congo (a country in Central Africa, larger and to the east of the Republic of the Congo) | Republic of the Congo (a country in Central Africa, smaller and to the west of the Democratic Republic of the Congo)
Կոնրադ	name	Conrad (name)
Կոշկակարյան	name	a surname originating as an occupation
Կոպելյան	name	a surname
Կոպենհագեն	name	Copenhagen (the capital city of Denmark)
Կոսովո	name	Kosovo (a partly-recognized country on the Balkan Peninsula in Southeast Europe)
Կոստա Ռիկա	name	Costa Rica (a country in Central America)
Կոստանդնուպոլիս	name	Constantinople (the former name, from 330–1930 C.E., of Istanbul, the largest city in Turkey; the former capital of the Ottoman Empire and of the Byzantine Empire before that)
Կոստանյան	name	a surname
Կոստրոմա	name	Kostroma (a city in Russia)
Կովկաս	name	Caucasus
Կոտ դ’Իվուար	name	Côte d'Ivoire
Կոտայք	name	Kotayk (a province of Armenia)
Կորդիլերյան լեռներ	name	American Cordillera
Կորդիլերներ	name	American Cordillera
Կորեա	name	Korea (a geographic region in East Asia, consisting of two countries, commonly known as South Korea and North Korea; formerly a single country) | Korea (a peninsula in East Asia, containing the countries of North Korea and South Korea; in full, Korean Peninsula)
